,subject,session,task,check,path,confounds_path,path,confounds_path
23,9088,2,faces,TRUE,sub-9088/ses-2/func/sub-9088_ses-2_task-faces,sub-9088/ses-2/func/sub-9088_ses-2_task-faces,sub-9088/ses-2/func/sub-9088_ses-2_task-faces,sub-9088/ses-2/func/sub-9088_ses-2_task-faces
20,9088,2,hands,TRUE,sub-9088/ses-2/func/sub-9088_ses-2_task-hands,sub-9088/ses-2/func/sub-9088_ses-2_task-hands,sub-9088/ses-2/func/sub-9088_ses-2_task-hands,sub-9088/ses-2/func/sub-9088_ses-2_task-hands
24,9088,2,rest,TRUE,sub-9088/ses-2/func/sub-9088_ses-2_task-rest,sub-9088/ses-2/func/sub-9088_ses-2_task-rest,sub-9088/ses-2/func/sub-9088_ses-2_task-rest,sub-9088/ses-2/func/sub-9088_ses-2_task-rest
21,9088,2,sleepiness,TRUE,sub-9088/ses-2/func/sub-9088_ses-2_task-sleepiness,sub-9088/ses-2/func/sub-9088_ses-2_task-sleepiness,sub-9088/ses-2/func/sub-9088_ses-2_task-sleepiness,sub-9088/ses-2/func/sub-9088_ses-2_task-sleepiness
389,9089,1,arrows,TRUE,sub-9089/ses-1/func/sub-9089_ses-1_task-arrows,sub-9089/ses-1/func/sub-9089_ses-1_task-arrows,sub-9089/ses-1/func/sub-9089_ses-1_task-arrows,sub-9089/ses-1/func/sub-9089_ses-1_task-arrows
391,9089,1,faces,TRUE,sub-9089/ses-1/func/sub-9089_ses-1_task-faces,sub-9089/ses-1/func/sub-9089_ses-1_task-faces,sub-9089/ses-1/func/sub-9089_ses-1_task-faces,sub-9089/ses-1/func/sub-9089_ses-1_task-faces
388,9089,1,hands,TRUE,sub-9089/ses-1/func/sub-9089_ses-1_task-hands,sub-9089/ses-1/func/sub-9089_ses-1_task-hands,sub-9089/ses-1/func/sub-9089_ses-1_task-hands,sub-9089/ses-1/func/sub-9089_ses-1_task-hands
390,9089,1,rest,TRUE,sub-9089/ses-1/func/sub-9089_ses-1_task-rest,sub-9089/ses-1/func/sub-9089_ses-1_task-rest,sub-9089/ses-1/func/sub-9089_ses-1_task-rest,sub-9089/ses-1/func/sub-9089_ses-1_task-rest
387,9089,1,sleepiness,TRUE,sub-9089/ses-1/func/sub-9089_ses-1_task-sleepiness,sub-9089/ses-1/func/sub-9089_ses-1_task-sleepiness,sub-9089/ses-1/func/sub-9089_ses-1_task-sleepiness,sub-9089/ses-1/func/sub-9089_ses-1_task-sleepiness
383,9089,2,arrows,TRUE,sub-9089/ses-2/func/sub-9089_ses-2_task-arrows,sub-9089/ses-2/func/sub-9089_ses-2_task-arrows,sub-9089/ses-2/func/sub-9089_ses-2_task-arrows,sub-9089/ses-2/func/sub-9089_ses-2_task-arrows
385,9089,2,faces,TRUE,sub-9089/ses-2/func/sub-9089_ses-2_task-faces,sub-9089/ses-2/func/sub-9089_ses-2_task-faces,sub-9089/ses-2/func/sub-9089_ses-2_task-faces,sub-9089/ses-2/func/sub-9089_ses-2_task-faces
382,9089,2,hands,TRUE,sub-9089/ses-2/func/sub-9089_ses-2_task-hands,sub-9089/ses-2/func/sub-9089_ses-2_task-hands,sub-9089/ses-2/func/sub-9089_ses-2_task-hands,sub-9089/ses-2/func/sub-9089_ses-2_task-hands
384,9089,2,rest,TRUE,sub-9089/ses-2/func/sub-9089_ses-2_task-rest,sub-9089/ses-2/func/sub-9089_ses-2_task-rest,sub-9089/ses-2/func/sub-9089_ses-2_task-rest,sub-9089/ses-2/func/sub-9089_ses-2_task-rest
386,9089,2,sleepiness,TRUE,sub-9089/ses-2/func/sub-9089_ses-2_task-sleepiness,sub-9089/ses-2/func/sub-9089_ses-2_task-sleepiness,sub-9089/ses-2/func/sub-9089_ses-2_task-sleepiness,sub-9089/ses-2/func/sub-9089_ses-2_task-sleepiness
272,9090,1,arrows,TRUE,sub-9090/ses-1/func/sub-9090_ses-1_task-arrows,sub-9090/ses-1/func/sub-9090_ses-1_task-arrows,sub-9090/ses-1/func/sub-9090_ses-1_task-arrows,sub-9090/ses-1/func/sub-9090_ses-1_task-arrows
273,9090,1,faces,TRUE,sub-9090/ses-1/func/sub-9090_ses-1_task-faces,sub-9090/ses-1/func/sub-9090_ses-1_task-faces,sub-9090/ses-1/func/sub-9090_ses-1_task-faces,sub-9090/ses-1/func/sub-9090_ses-1_task-faces
274,9090,1,hands,TRUE,sub-9090/ses-1/func/sub-9090_ses-1_task-hands,sub-9090/ses-1/func/sub-9090_ses-1_task-hands,sub-9090/ses-1/func/sub-9090_ses-1_task-hands,sub-9090/ses-1/func/sub-9090_ses-1_task-hands
275,9090,1,rest,TRUE,sub-9090/ses-1/func/sub-9090_ses-1_task-rest,sub-9090/ses-1/func/sub-9090_ses-1_task-rest,sub-9090/ses-1/func/sub-9090_ses-1_task-rest,sub-9090/ses-1/func/sub-9090_ses-1_task-rest
271,9090,1,sleepiness,TRUE,sub-9090/ses-1/func/sub-9090_ses-1_task-sleepiness,sub-9090/ses-1/func/sub-9090_ses-1_task-sleepiness,sub-9090/ses-1/func/sub-9090_ses-1_task-sleepiness,sub-9090/ses-1/func/sub-9090_ses-1_task-sleepiness
268,9090,2,arrows,TRUE,sub-9090/ses-2/func/sub-9090_ses-2_task-arrows,sub-9090/ses-2/func/sub-9090_ses-2_task-arrows,sub-9090/ses-2/func/sub-9090_ses-2_task-arrows,sub-9090/ses-2/func/sub-9090_ses-2_task-arrows
267,9090,2,faces,TRUE,sub-9090/ses-2/func/sub-9090_ses-2_task-faces,sub-9090/ses-2/func/sub-9090_ses-2_task-faces,sub-9090/ses-2/func/sub-9090_ses-2_task-faces,sub-9090/ses-2/func/sub-9090_ses-2_task-faces
270,9090,2,hands,TRUE,sub-9090/ses-2/func/sub-9090_ses-2_task-hands,sub-9090/ses-2/func/sub-9090_ses-2_task-hands,sub-9090/ses-2/func/sub-9090_ses-2_task-hands,sub-9090/ses-2/func/sub-9090_ses-2_task-hands
269,9090,2,rest,TRUE,sub-9090/ses-2/func/sub-9090_ses-2_task-rest,sub-9090/ses-2/func/sub-9090_ses-2_task-rest,sub-9090/ses-2/func/sub-9090_ses-2_task-rest,sub-9090/ses-2/func/sub-9090_ses-2_task-rest
266,9090,2,sleepiness,TRUE,sub-9090/ses-2/func/sub-9090_ses-2_task-sleepiness,sub-9090/ses-2/func/sub-9090_ses-2_task-sleepiness,sub-9090/ses-2/func/sub-9090_ses-2_task-sleepiness,sub-9090/ses-2/func/sub-9090_ses-2_task-sleepiness
180,9091,1,arrows,TRUE,sub-9091/ses-1/func/sub-9091_ses-1_task-arrows,sub-9091/ses-1/func/sub-9091_ses-1_task-arrows,sub-9091/ses-1/func/sub-9091_ses-1_task-arrows,sub-9091/ses-1/func/sub-9091_ses-1_task-arrows
182,9091,1,faces,TRUE,sub-9091/ses-1/func/sub-9091_ses-1_task-faces,sub-9091/ses-1/func/sub-9091_ses-1_task-faces,sub-9091/ses-1/func/sub-9091_ses-1_task-faces,sub-9091/ses-1/func/sub-9091_ses-1_task-faces
181,9091,1,hands,TRUE,sub-9091/ses-1/func/sub-9091_ses-1_task-hands,sub-9091/ses-1/func/sub-9091_ses-1_task-hands,sub-9091/ses-1/func/sub-9091_ses-1_task-hands,sub-9091/ses-1/func/sub-9091_ses-1_task-hands
183,9091,1,rest,TRUE,sub-9091/ses-1/func/sub-9091_ses-1_task-rest,sub-9091/ses-1/func/sub-9091_ses-1_task-rest,sub-9091/ses-1/func/sub-9091_ses-1_task-rest,sub-9091/ses-1/func/sub-9091_ses-1_task-rest
184,9091,1,sleepiness,TRUE,sub-9091/ses-1/func/sub-9091_ses-1_task-sleepiness,sub-9091/ses-1/func/sub-9091_ses-1_task-sleepiness,sub-9091/ses-1/func/sub-9091_ses-1_task-sleepiness,sub-9091/ses-1/func/sub-9091_ses-1_task-sleepiness
178,9091,2,arrows,TRUE,sub-9091/ses-2/func/sub-9091_ses-2_task-arrows,sub-9091/ses-2/func/sub-9091_ses-2_task-arrows,sub-9091/ses-2/func/sub-9091_ses-2_task-arrows,sub-9091/ses-2/func/sub-9091_ses-2_task-arrows
179,9091,2,faces,TRUE,sub-9091/ses-2/func/sub-9091_ses-2_task-faces,sub-9091/ses-2/func/sub-9091_ses-2_task-faces,sub-9091/ses-2/func/sub-9091_ses-2_task-faces,sub-9091/ses-2/func/sub-9091_ses-2_task-faces
177,9091,2,hands,TRUE,sub-9091/ses-2/func/sub-9091_ses-2_task-hands,sub-9091/ses-2/func/sub-9091_ses-2_task-hands,sub-9091/ses-2/func/sub-9091_ses-2_task-hands,sub-9091/ses-2/func/sub-9091_ses-2_task-hands
175,9091,2,rest,TRUE,sub-9091/ses-2/func/sub-9091_ses-2_task-rest,sub-9091/ses-2/func/sub-9091_ses-2_task-rest,sub-9091/ses-2/func/sub-9091_ses-2_task-rest,sub-9091/ses-2/func/sub-9091_ses-2_task-rest
176,9091,2,sleepiness,TRUE,sub-9091/ses-2/func/sub-9091_ses-2_task-sleepiness,sub-9091/ses-2/func/sub-9091_ses-2_task-sleepiness,sub-9091/ses-2/func/sub-9091_ses-2_task-sleepiness,sub-9091/ses-2/func/sub-9091_ses-2_task-sleepiness
501,9092,1,arrows,TRUE,sub-9092/ses-1/func/sub-9092_ses-1_task-arrows,sub-9092/ses-1/func/sub-9092_ses-1_task-arrows,sub-9092/ses-1/func/sub-9092_ses-1_task-arrows,sub-9092/ses-1/func/sub-9092_ses-1_task-arrows
499,9092,1,faces,TRUE,sub-9092/ses-1/func/sub-9092_ses-1_task-faces,sub-9092/ses-1/func/sub-9092_ses-1_task-faces,sub-9092/ses-1/func/sub-9092_ses-1_task-faces,sub-9092/ses-1/func/sub-9092_ses-1_task-faces
498,9092,1,hands,TRUE,sub-9092/ses-1/func/sub-9092_ses-1_task-hands,sub-9092/ses-1/func/sub-9092_ses-1_task-hands,sub-9092/ses-1/func/sub-9092_ses-1_task-hands,sub-9092/ses-1/func/sub-9092_ses-1_task-hands
500,9092,1,rest,TRUE,sub-9092/ses-1/func/sub-9092_ses-1_task-rest,sub-9092/ses-1/func/sub-9092_ses-1_task-rest,sub-9092/ses-1/func/sub-9092_ses-1_task-rest,sub-9092/ses-1/func/sub-9092_ses-1_task-rest
497,9092,1,sleepiness,TRUE,sub-9092/ses-1/func/sub-9092_ses-1_task-sleepiness,sub-9092/ses-1/func/sub-9092_ses-1_task-sleepiness,sub-9092/ses-1/func/sub-9092_ses-1_task-sleepiness,sub-9092/ses-1/func/sub-9092_ses-1_task-sleepiness
493,9092,2,arrows,TRUE,sub-9092/ses-2/func/sub-9092_ses-2_task-arrows,sub-9092/ses-2/func/sub-9092_ses-2_task-arrows,sub-9092/ses-2/func/sub-9092_ses-2_task-arrows,sub-9092/ses-2/func/sub-9092_ses-2_task-arrows
495,9092,2,faces,TRUE,sub-9092/ses-2/func/sub-9092_ses-2_task-faces,sub-9092/ses-2/func/sub-9092_ses-2_task-faces,sub-9092/ses-2/func/sub-9092_ses-2_task-faces,sub-9092/ses-2/func/sub-9092_ses-2_task-faces
494,9092,2,hands,TRUE,sub-9092/ses-2/func/sub-9092_ses-2_task-hands,sub-9092/ses-2/func/sub-9092_ses-2_task-hands,sub-9092/ses-2/func/sub-9092_ses-2_task-hands,sub-9092/ses-2/func/sub-9092_ses-2_task-hands
496,9092,2,rest,TRUE,sub-9092/ses-2/func/sub-9092_ses-2_task-rest,sub-9092/ses-2/func/sub-9092_ses-2_task-rest,sub-9092/ses-2/func/sub-9092_ses-2_task-rest,sub-9092/ses-2/func/sub-9092_ses-2_task-rest
492,9092,2,sleepiness,TRUE,sub-9092/ses-2/func/sub-9092_ses-2_task-sleepiness,sub-9092/ses-2/func/sub-9092_ses-2_task-sleepiness,sub-9092/ses-2/func/sub-9092_ses-2_task-sleepiness,sub-9092/ses-2/func/sub-9092_ses-2_task-sleepiness
558,9093,1,arrows,TRUE,sub-9093/ses-1/func/sub-9093_ses-1_task-arrows,sub-9093/ses-1/func/sub-9093_ses-1_task-arrows,sub-9093/ses-1/func/sub-9093_ses-1_task-arrows,sub-9093/ses-1/func/sub-9093_ses-1_task-arrows
557,9093,1,faces,TRUE,sub-9093/ses-1/func/sub-9093_ses-1_task-faces,sub-9093/ses-1/func/sub-9093_ses-1_task-faces,sub-9093/ses-1/func/sub-9093_ses-1_task-faces,sub-9093/ses-1/func/sub-9093_ses-1_task-faces
559,9093,1,hands,TRUE,sub-9093/ses-1/func/sub-9093_ses-1_task-hands,sub-9093/ses-1/func/sub-9093_ses-1_task-hands,sub-9093/ses-1/func/sub-9093_ses-1_task-hands,sub-9093/ses-1/func/sub-9093_ses-1_task-hands
560,9093,1,rest,TRUE,sub-9093/ses-1/func/sub-9093_ses-1_task-rest,sub-9093/ses-1/func/sub-9093_ses-1_task-rest,sub-9093/ses-1/func/sub-9093_ses-1_task-rest,sub-9093/ses-1/func/sub-9093_ses-1_task-rest
561,9093,1,sleepiness,TRUE,sub-9093/ses-1/func/sub-9093_ses-1_task-sleepiness,sub-9093/ses-1/func/sub-9093_ses-1_task-sleepiness,sub-9093/ses-1/func/sub-9093_ses-1_task-sleepiness,sub-9093/ses-1/func/sub-9093_ses-1_task-sleepiness
555,9093,2,arrows,TRUE,sub-9093/ses-2/func/sub-9093_ses-2_task-arrows,sub-9093/ses-2/func/sub-9093_ses-2_task-arrows,sub-9093/ses-2/func/sub-9093_ses-2_task-arrows,sub-9093/ses-2/func/sub-9093_ses-2_task-arrows
554,9093,2,faces,TRUE,sub-9093/ses-2/func/sub-9093_ses-2_task-faces,sub-9093/ses-2/func/sub-9093_ses-2_task-faces,sub-9093/ses-2/func/sub-9093_ses-2_task-faces,sub-9093/ses-2/func/sub-9093_ses-2_task-faces
552,9093,2,hands,TRUE,sub-9093/ses-2/func/sub-9093_ses-2_task-hands,sub-9093/ses-2/func/sub-9093_ses-2_task-hands,sub-9093/ses-2/func/sub-9093_ses-2_task-hands,sub-9093/ses-2/func/sub-9093_ses-2_task-hands
556,9093,2,rest,TRUE,sub-9093/ses-2/func/sub-9093_ses-2_task-rest,sub-9093/ses-2/func/sub-9093_ses-2_task-rest,sub-9093/ses-2/func/sub-9093_ses-2_task-rest,sub-9093/ses-2/func/sub-9093_ses-2_task-rest
553,9093,2,sleepiness,TRUE,sub-9093/ses-2/func/sub-9093_ses-2_task-sleepiness,sub-9093/ses-2/func/sub-9093_ses-2_task-sleepiness,sub-9093/ses-2/func/sub-9093_ses-2_task-sleepiness,sub-9093/ses-2/func/sub-9093_ses-2_task-sleepiness
82,9094,1,arrows,TRUE,sub-9094/ses-1/func/sub-9094_ses-1_task-arrows,sub-9094/ses-1/func/sub-9094_ses-1_task-arrows,sub-9094/ses-1/func/sub-9094_ses-1_task-arrows,sub-9094/ses-1/func/sub-9094_ses-1_task-arrows
81,9094,1,faces,TRUE,sub-9094/ses-1/func/sub-9094_ses-1_task-faces,sub-9094/ses-1/func/sub-9094_ses-1_task-faces,sub-9094/ses-1/func/sub-9094_ses-1_task-faces,sub-9094/ses-1/func/sub-9094_ses-1_task-faces
84,9094,1,hands,TRUE,sub-9094/ses-1/func/sub-9094_ses-1_task-hands,sub-9094/ses-1/func/sub-9094_ses-1_task-hands,sub-9094/ses-1/func/sub-9094_ses-1_task-hands,sub-9094/ses-1/func/sub-9094_ses-1_task-hands
83,9094,1,rest,TRUE,sub-9094/ses-1/func/sub-9094_ses-1_task-rest,sub-9094/ses-1/func/sub-9094_ses-1_task-rest,sub-9094/ses-1/func/sub-9094_ses-1_task-rest,sub-9094/ses-1/func/sub-9094_ses-1_task-rest
80,9094,1,sleepiness,TRUE,sub-9094/ses-1/func/sub-9094_ses-1_task-sleepiness,sub-9094/ses-1/func/sub-9094_ses-1_task-sleepiness,sub-9094/ses-1/func/sub-9094_ses-1_task-sleepiness,sub-9094/ses-1/func/sub-9094_ses-1_task-sleepiness
76,9094,2,arrows,TRUE,sub-9094/ses-2/func/sub-9094_ses-2_task-arrows,sub-9094/ses-2/func/sub-9094_ses-2_task-arrows,sub-9094/ses-2/func/sub-9094_ses-2_task-arrows,sub-9094/ses-2/func/sub-9094_ses-2_task-arrows
79,9094,2,faces,TRUE,sub-9094/ses-2/func/sub-9094_ses-2_task-faces,sub-9094/ses-2/func/sub-9094_ses-2_task-faces,sub-9094/ses-2/func/sub-9094_ses-2_task-faces,sub-9094/ses-2/func/sub-9094_ses-2_task-faces
77,9094,2,hands,TRUE,sub-9094/ses-2/func/sub-9094_ses-2_task-hands,sub-9094/ses-2/func/sub-9094_ses-2_task-hands,sub-9094/ses-2/func/sub-9094_ses-2_task-hands,sub-9094/ses-2/func/sub-9094_ses-2_task-hands
75,9094,2,rest,TRUE,sub-9094/ses-2/func/sub-9094_ses-2_task-rest,sub-9094/ses-2/func/sub-9094_ses-2_task-rest,sub-9094/ses-2/func/sub-9094_ses-2_task-rest,sub-9094/ses-2/func/sub-9094_ses-2_task-rest
78,9094,2,sleepiness,TRUE,sub-9094/ses-2/func/sub-9094_ses-2_task-sleepiness,sub-9094/ses-2/func/sub-9094_ses-2_task-sleepiness,sub-9094/ses-2/func/sub-9094_ses-2_task-sleepiness,sub-9094/ses-2/func/sub-9094_ses-2_task-sleepiness
798,9095,1,arrows,TRUE,sub-9095/ses-1/func/sub-9095_ses-1_task-arrows,sub-9095/ses-1/func/sub-9095_ses-1_task-arrows,sub-9095/ses-1/func/sub-9095_ses-1_task-arrows,sub-9095/ses-1/func/sub-9095_ses-1_task-arrows
796,9095,1,faces,TRUE,sub-9095/ses-1/func/sub-9095_ses-1_task-faces,sub-9095/ses-1/func/sub-9095_ses-1_task-faces,sub-9095/ses-1/func/sub-9095_ses-1_task-faces,sub-9095/ses-1/func/sub-9095_ses-1_task-faces
799,9095,1,hands,TRUE,sub-9095/ses-1/func/sub-9095_ses-1_task-hands,sub-9095/ses-1/func/sub-9095_ses-1_task-hands,sub-9095/ses-1/func/sub-9095_ses-1_task-hands,sub-9095/ses-1/func/sub-9095_ses-1_task-hands
797,9095,1,rest,TRUE,sub-9095/ses-1/func/sub-9095_ses-1_task-rest,sub-9095/ses-1/func/sub-9095_ses-1_task-rest,sub-9095/ses-1/func/sub-9095_ses-1_task-rest,sub-9095/ses-1/func/sub-9095_ses-1_task-rest
795,9095,1,sleepiness,TRUE,sub-9095/ses-1/func/sub-9095_ses-1_task-sleepiness,sub-9095/ses-1/func/sub-9095_ses-1_task-sleepiness,sub-9095/ses-1/func/sub-9095_ses-1_task-sleepiness,sub-9095/ses-1/func/sub-9095_ses-1_task-sleepiness
704,9096,1,arrows,TRUE,sub-9096/ses-1/func/sub-9096_ses-1_task-arrows,sub-9096/ses-1/func/sub-9096_ses-1_task-arrows,sub-9096/ses-1/func/sub-9096_ses-1_task-arrows,sub-9096/ses-1/func/sub-9096_ses-1_task-arrows
703,9096,1,faces,TRUE,sub-9096/ses-1/func/sub-9096_ses-1_task-faces,sub-9096/ses-1/func/sub-9096_ses-1_task-faces,sub-9096/ses-1/func/sub-9096_ses-1_task-faces,sub-9096/ses-1/func/sub-9096_ses-1_task-faces
706,9096,1,hands,TRUE,sub-9096/ses-1/func/sub-9096_ses-1_task-hands,sub-9096/ses-1/func/sub-9096_ses-1_task-hands,sub-9096/ses-1/func/sub-9096_ses-1_task-hands,sub-9096/ses-1/func/sub-9096_ses-1_task-hands
705,9096,1,rest,TRUE,sub-9096/ses-1/func/sub-9096_ses-1_task-rest,sub-9096/ses-1/func/sub-9096_ses-1_task-rest,sub-9096/ses-1/func/sub-9096_ses-1_task-rest,sub-9096/ses-1/func/sub-9096_ses-1_task-rest
702,9096,1,sleepiness,TRUE,sub-9096/ses-1/func/sub-9096_ses-1_task-sleepiness,sub-9096/ses-1/func/sub-9096_ses-1_task-sleepiness,sub-9096/ses-1/func/sub-9096_ses-1_task-sleepiness,sub-9096/ses-1/func/sub-9096_ses-1_task-sleepiness
698,9096,2,arrows,TRUE,sub-9096/ses-2/func/sub-9096_ses-2_task-arrows,sub-9096/ses-2/func/sub-9096_ses-2_task-arrows,sub-9096/ses-2/func/sub-9096_ses-2_task-arrows,sub-9096/ses-2/func/sub-9096_ses-2_task-arrows
700,9096,2,faces,TRUE,sub-9096/ses-2/func/sub-9096_ses-2_task-faces,sub-9096/ses-2/func/sub-9096_ses-2_task-faces,sub-9096/ses-2/func/sub-9096_ses-2_task-faces,sub-9096/ses-2/func/sub-9096_ses-2_task-faces
697,9096,2,hands,TRUE,sub-9096/ses-2/func/sub-9096_ses-2_task-hands,sub-9096/ses-2/func/sub-9096_ses-2_task-hands,sub-9096/ses-2/func/sub-9096_ses-2_task-hands,sub-9096/ses-2/func/sub-9096_ses-2_task-hands
701,9096,2,rest,TRUE,sub-9096/ses-2/func/sub-9096_ses-2_task-rest,sub-9096/ses-2/func/sub-9096_ses-2_task-rest,sub-9096/ses-2/func/sub-9096_ses-2_task-rest,sub-9096/ses-2/func/sub-9096_ses-2_task-rest
699,9096,2,sleepiness,TRUE,sub-9096/ses-2/func/sub-9096_ses-2_task-sleepiness,sub-9096/ses-2/func/sub-9096_ses-2_task-sleepiness,sub-9096/ses-2/func/sub-9096_ses-2_task-sleepiness,sub-9096/ses-2/func/sub-9096_ses-2_task-sleepiness
694,9098,1,arrows,TRUE,sub-9098/ses-1/func/sub-9098_ses-1_task-arrows,sub-9098/ses-1/func/sub-9098_ses-1_task-arrows,sub-9098/ses-1/func/sub-9098_ses-1_task-arrows,sub-9098/ses-1/func/sub-9098_ses-1_task-arrows
692,9098,1,faces,TRUE,sub-9098/ses-1/func/sub-9098_ses-1_task-faces,sub-9098/ses-1/func/sub-9098_ses-1_task-faces,sub-9098/ses-1/func/sub-9098_ses-1_task-faces,sub-9098/ses-1/func/sub-9098_ses-1_task-faces
695,9098,1,hands,TRUE,sub-9098/ses-1/func/sub-9098_ses-1_task-hands,sub-9098/ses-1/func/sub-9098_ses-1_task-hands,sub-9098/ses-1/func/sub-9098_ses-1_task-hands,sub-9098/ses-1/func/sub-9098_ses-1_task-hands
696,9098,1,rest,TRUE,sub-9098/ses-1/func/sub-9098_ses-1_task-rest,sub-9098/ses-1/func/sub-9098_ses-1_task-rest,sub-9098/ses-1/func/sub-9098_ses-1_task-rest,sub-9098/ses-1/func/sub-9098_ses-1_task-rest
693,9098,1,sleepiness,TRUE,sub-9098/ses-1/func/sub-9098_ses-1_task-sleepiness,sub-9098/ses-1/func/sub-9098_ses-1_task-sleepiness,sub-9098/ses-1/func/sub-9098_ses-1_task-sleepiness,sub-9098/ses-1/func/sub-9098_ses-1_task-sleepiness
689,9098,2,arrows,TRUE,sub-9098/ses-2/func/sub-9098_ses-2_task-arrows,sub-9098/ses-2/func/sub-9098_ses-2_task-arrows,sub-9098/ses-2/func/sub-9098_ses-2_task-arrows,sub-9098/ses-2/func/sub-9098_ses-2_task-arrows
687,9098,2,faces,TRUE,sub-9098/ses-2/func/sub-9098_ses-2_task-faces,sub-9098/ses-2/func/sub-9098_ses-2_task-faces,sub-9098/ses-2/func/sub-9098_ses-2_task-faces,sub-9098/ses-2/func/sub-9098_ses-2_task-faces
688,9098,2,hands,TRUE,sub-9098/ses-2/func/sub-9098_ses-2_task-hands,sub-9098/ses-2/func/sub-9098_ses-2_task-hands,sub-9098/ses-2/func/sub-9098_ses-2_task-hands,sub-9098/ses-2/func/sub-9098_ses-2_task-hands
691,9098,2,rest,TRUE,sub-9098/ses-2/func/sub-9098_ses-2_task-rest,sub-9098/ses-2/func/sub-9098_ses-2_task-rest,sub-9098/ses-2/func/sub-9098_ses-2_task-rest,sub-9098/ses-2/func/sub-9098_ses-2_task-rest
690,9098,2,sleepiness,TRUE,sub-9098/ses-2/func/sub-9098_ses-2_task-sleepiness,sub-9098/ses-2/func/sub-9098_ses-2_task-sleepiness,sub-9098/ses-2/func/sub-9098_ses-2_task-sleepiness,sub-9098/ses-2/func/sub-9098_ses-2_task-sleepiness
